master_id,Recency,Frequency,Monetary,recency_score,frequency_score,monetary_score,RFM_SCORE,Segment,interested_in_categories_12
cddaf0b6-a704-11e9-a2fc-000d3a38a36f,39,25,3757.38,5,5,5,555,champions,"[AKTIFCOCUK, COCUK, KADIN]"
cde4f462-5f37-11ea-be5b-000d3a38a36f,86,10,1376.24,4,5,5,455,loyal_customers,"[KADIN, AKTIFSPOR]"
ce331d2a-f12f-11e9-9346-000d3a38a36f,137,15,2066.81,3,5,5,355,loyal_customers,"[AKTIFCOCUK, COCUK, KADIN]"
ce3d6f68-9d07-11e9-9897-000d3a38a36f,84,16,1786.03,4,5,5,455,loyal_customers,"[ERKEK, KADIN, AKTIFSPOR]"
ce40305c-abcd-11e9-a2fc-000d3a38a36f,137,15,1430.92,3,5,5,355,loyal_customers,"[ERKEK, COCUK, KADIN]"
ce58b102-a819-11e9-a2fc-000d3a38a36f,59,12,1824.23,5,5,5,555,champions,"[KADIN, AKTIFSPOR]"
ce7a2056-a6e5-11e9-a2fc-000d3a38a36f,174,8,1094.4,3,5,5,355,loyal_customers,"[ERKEK, COCUK, KADIN]"
ce7ee5e8-a7a1-11e9-a2fc-000d3a38a36f,123,20,2501.27,3,5,5,355,loyal_customers,"[ERKEK, KADIN, AKTIFSPOR]"
ce9736dc-a528-11e9-a2fc-000d3a38a36f,164,6,570.95,3,4,3,343,loyal_customers,[KADIN]
ce990b48-61e7-11ea-8dd8-000d3a38a36f,45,5,430.93,5,4,2,542,champions,"[ERKEK, COCUK, KADIN, AKTIFSPOR]"
ce9a44fe-2a83-11ea-b3a7-000d3a38a36f,74,34,5548.32,4,5,5,455,loyal_customers,"[AKTIFCOCUK, KADIN]"
ceacd3fe-5b42-11ea-834b-000d3a38a36f,46,12,1684.31,5,5,5,555,champions,"[ERKEK, KADIN, AKTIFSPOR]"
ceb3c208-af0e-11e9-a2fc-000d3a38a36f,143,6,707.65,3,4,4,344,loyal_customers,"[ERKEK, KADIN]"
ceda2e6a-1837-11ea-9213-000d3a38a36f,103,6,552.08,4,4,3,443,loyal_customers,"[AKTIFCOCUK, COCUK, KADIN, AKTIFSPOR]"
cf1d576a-afc5-11e9-9757-000d3a38a36f,168,10,1621.29,3,5,5,355,loyal_customers,"[ERKEK, KADIN]"
cf20e38a-b132-11e9-9757-000d3a38a36f,115,9,1318.8,3,5,5,355,loyal_customers,"[AKTIFCOCUK, KADIN]"
cf4449f0-7668-11ea-b23f-000d3a38a36f,120,11,1117.91,3,5,5,355,loyal_customers,"[COCUK, KADIN]"
cf89c0cc-1f59-11ea-87bf-000d3a38a36f,66,6,1160.37,4,4,5,445,loyal_customers,"[AKTIFCOCUK, ERKEK, KADIN]"
cfbda69e-5b4f-11ea-aca7-000d3a38a36f,116,5,1054.69,3,4,5,345,loyal_customers,"[ERKEK, COCUK, KADIN]"
cfcc3e08-88c1-11ea-9c02-000d3a38a36f,66,6,881.68,4,4,4,444,loyal_customers,"[COCUK, KADIN, AKTIFSPOR]"
cfccd954-b0e9-11e9-9757-000d3a38a36f,52,7,765.75,5,5,4,554,champions,"[KADIN, AKTIFSPOR]"
cfe56b54-b030-11e9-9757-000d3a38a36f,155,7,1092.39,3,5,5,355,loyal_customers,"[KADIN, AKTIFSPOR]"
cfe68c5a-1abb-11ea-98d5-000d3a38a36f,77,8,768.34,4,5,4,454,loyal_customers,[KADIN]
d01ce51a-ac3f-11e9-a2fc-000d3a38a36f,64,7,980.18,4,5,4,454,loyal_customers,"[ERKEK, COCUK, KADIN, AKTIFSPOR]"
d06aaf12-ddd5-11e9-a848-000d3a38a36f,159,5,499.59,3,4,3,343,loyal_customers,"[KADIN, AKTIFSPOR]"
d07e1d76-bf7a-11eb-8ef5-000d3a38a36f,34,8,870.14,5,5,4,554,champions,"[AKTIFCOCUK, ERKEK, COCUK, KADIN]"
d07eaaac-a91a-11e9-a2fc-000d3a38a36f,95,10,1383.72,4,5,5,455,loyal_customers,"[AKTIFCOCUK, COCUK, KADIN, AKTIFSPOR]"
d09001bc-a104-11e9-a2fc-000d3a38a36f,38,11,1760.03,5,5,5,555,champions,"[AKTIFCOCUK, ERKEK, COCUK, KADIN, AKTIFSPOR]"
d0aae138-2599-11eb-81e9-000d3a38a36f,142,9,1850.84,3,5,5,355,loyal_customers,"[COCUK, KADIN]"
d0c73184-a5bc-11e9-a2fc-000d3a38a36f,121,8,1452.85,3,5,5,355,loyal_customers,"[ERKEK, KADIN, AKTIFSPOR]"
d0e01434-a99e-11e9-a2fc-000d3a38a36f,136,8,777.27,3,5,4,354,loyal_customers,[KADIN]
d0efdb4a-d6ac-11e9-93bc-000d3a38a36f,34,5,410.05,5,4,2,542,champions,"[ERKEK, COCUK, KADIN, AKTIFSPOR]"
d118a940-1ff8-11ea-87bf-000d3a38a36f,82,9,808.65,4,5,4,454,loyal_customers,"[ERKEK, KADIN, AKTIFSPOR]"
d1226026-aa90-11e9-a2fc-000d3a38a36f,171,9,1512.63,3,5,5,355,loyal_customers,"[ERKEK, KADIN, AKTIFSPOR]"
d14035f8-272f-11ea-aaaa-000d3a38a36f,88,8,1999.4,4,5,5,455,loyal_customers,"[ERKEK, KADIN]"
d18212f0-9ec4-11e9-9897-000d3a38a36f,41,25,1628.59,5,5,5,555,champions,"[ERKEK, KADIN, AKTIFSPOR]"
d186774a-b095-11e9-9757-000d3a38a36f,147,6,1807.09,3,4,5,345,loyal_customers,[KADIN]
d1b28d74-a25a-11e9-a2fc-000d3a38a36f,137,10,2005.99,3,5,5,355,loyal_customers,"[ERKEK, KADIN, AKTIFSPOR]"
d2185296-1efe-11ea-81ff-000d3a38a36f,45,5,436.83,5,4,2,542,champions,"[AKTIFCOCUK, KADIN]"
d21fbe14-48f2-11ea-b6c0-000d3a38a36f,57,5,530.91,5,4,3,543,champions,[KADIN]
d2302a0a-1d56-11ea-a490-000d3a38a36f,82,7,1227.09,4,5,5,455,loyal_customers,"[ERKEK, KADIN, AKTIFSPOR]"
d2544d60-ad24-11e9-a2fc-000d3a38a36f,64,16,2539.69,4,5,5,455,loyal_customers,"[KADIN, AKTIFSPOR]"
d2930dca-a9dc-11e9-a2fc-000d3a38a36f,99,8,1619.49,4,5,5,455,loyal_customers,"[KADIN, AKTIFSPOR]"
d29726bc-a9e1-11e9-a2fc-000d3a38a36f,175,12,1330.74,3,5,5,355,loyal_customers,"[ERKEK, KADIN]"
d29bbe8a-7550-11ea-b23f-000d3a38a36f,97,6,1183.86,4,4,5,445,loyal_customers,"[AKTIFCOCUK, KADIN]"
d2c61d4c-d60e-11e9-93bc-000d3a38a36f,73,7,871.72,4,5,4,454,loyal_customers,"[AKTIFCOCUK, ERKEK, COCUK, KADIN]"
d2e3a3de-afe5-11e9-9757-000d3a38a36f,122,6,783.13,3,4,4,344,loyal_customers,[KADIN]
d305db64-7355-11ea-92d0-000d3a38a36f,75,8,928.42,4,5,4,454,loyal_customers,"[KADIN, AKTIFSPOR]"
d32e00bc-7daf-11ea-80af-000d3a38a36f,43,5,1199.57,5,4,5,545,champions,"[KADIN, AKTIFSPOR]"
d33a282e-4e48-11ea-99ba-000d3a38a36f,45,11,1420.2,5,5,5,555,champions,"[AKTIFCOCUK, ERKEK, COCUK, KADIN]"
d357f0ba-ad18-11e9-a2fc-000d3a38a36f,115,6,524.15,3,4,3,343,loyal_customers,[KADIN]
d36f8bb6-a2c9-11e9-a2fc-000d3a38a36f,76,10,1437.42,4,5,5,455,loyal_customers,"[ERKEK, KADIN, AKTIFSPOR]"
d3c2fc04-26f6-11ea-aaaa-000d3a38a36f,156,9,1390.9,3,5,5,355,loyal_customers,"[KADIN, AKTIFSPOR]"
d3ce2334-d62b-11e9-93bc-000d3a38a36f,42,8,928.85,5,5,4,554,champions,"[AKTIFCOCUK, COCUK, KADIN, AKTIFSPOR]"
d3e18134-af9f-11e9-a2fc-000d3a38a36f,33,7,1308.03,5,5,5,555,champions,"[KADIN, AKTIFSPOR]"
d3fc2624-ff27-11e9-a5e8-000d3a38a36f,108,5,845.56,4,4,4,444,loyal_customers,"[KADIN, AKTIFSPOR]"
d40b8254-aa18-11e9-a2fc-000d3a38a36f,78,23,2281.26,4,5,5,455,loyal_customers,"[AKTIFCOCUK, COCUK, KADIN]"
d41b3620-b028-11e9-9757-000d3a38a36f,70,5,513.24,4,4,3,443,loyal_customers,"[AKTIFCOCUK, KADIN, AKTIFSPOR]"
d459cc58-a91d-11e9-a2fc-000d3a38a36f,143,6,872.89,3,4,4,344,loyal_customers,"[COCUK, KADIN, AKTIFSPOR]"
d45f7f8e-5bda-11ea-a773-000d3a38a36f,66,15,2685.08,4,5,5,455,loyal_customers,"[KADIN, AKTIFSPOR]"
d477e3f6-f42b-11e9-9346-000d3a38a36f,42,12,1080.14,5,5,5,555,champions,"[COCUK, KADIN]"
d47ba0c6-aba2-11e9-a2fc-000d3a38a36f,116,19,3616.33,3,5,5,355,loyal_customers,"[ERKEK, COCUK, KADIN, AKTIFSPOR]"
d4893942-a96e-11e9-a2fc-000d3a38a36f,41,8,1668.99,5,5,5,555,champions,"[AKTIFCOCUK, ERKEK, COCUK, KADIN]"
d4a96db0-a2cb-11e9-a2fc-000d3a38a36f,66,5,467.83,4,4,3,443,loyal_customers,"[COCUK, KADIN]"
d4b9b434-22d9-11ea-8523-000d3a38a36f,43,6,444.74,5,4,2,542,champions,[KADIN]
d4cb135a-ad22-11e9-a2fc-000d3a38a36f,114,6,687.55,3,4,4,344,loyal_customers,[KADIN]
d4d4362e-a255-11e9-a2fc-000d3a38a36f,53,13,2953.29,5,5,5,555,champions,"[COCUK, KADIN, AKTIFSPOR]"
d4e2eaea-5b53-11ea-9c06-000d3a38a36f,104,7,692.91,4,5,4,454,loyal_customers,"[AKTIFCOCUK, ERKEK, KADIN, AKTIFSPOR]"
d4e7b5c8-b209-11e9-89fa-000d3a38a36f,136,6,615.9,3,4,3,343,loyal_customers,[KADIN]
d4fdf864-2852-11ea-b87a-000d3a38a36f,32,5,966.36,5,4,4,544,champions,"[KADIN, AKTIFSPOR]"
d517aa06-ae4b-11e9-a2fc-000d3a38a36f,133,9,1021.76,3,5,5,355,loyal_customers,"[AKTIFCOCUK, KADIN, AKTIFSPOR]"
d5609eda-b10e-11e9-9757-000d3a38a36f,35,6,1207.55,5,4,5,545,champions,"[AKTIFCOCUK, COCUK, KADIN, AKTIFSPOR]"
d56219d8-aeaa-11e9-a2fc-000d3a38a36f,137,6,882.65,3,4,4,344,loyal_customers,"[ERKEK, KADIN]"
d5c79fb0-a586-11e9-a2fc-000d3a38a36f,170,6,706.92,3,4,4,344,loyal_customers,"[AKTIFCOCUK, COCUK, KADIN, AKTIFSPOR]"
d5e63a26-a5bb-11e9-a2fc-000d3a38a36f,64,11,896.85,4,5,4,454,loyal_customers,"[AKTIFCOCUK, KADIN]"
d5ef8058-a5c6-11e9-a2fc-000d3a38a36f,128,68,36818.29,3,5,5,355,loyal_customers,"[AKTIFCOCUK, ERKEK, KADIN, AKTIFSPOR]"
d613ef44-9efd-11e9-9897-000d3a38a36f,42,10,1654.77,5,5,5,555,champions,"[COCUK, KADIN, AKTIFSPOR]"
d631f2b0-e7ad-11ea-8f44-000d3a38a36f,96,12,1632.1,4,5,5,455,loyal_customers,"[ERKEK, KADIN, AKTIFSPOR]"
d6547d72-53e6-11ea-94d4-000d3a38a36f,131,5,807.93,3,4,4,344,loyal_customers,"[ERKEK, KADIN]"
d657e8a4-a73e-11e9-a2fc-000d3a38a36f,47,20,2463.3,5,5,5,555,champions,"[AKTIFCOCUK, ERKEK, COCUK, KADIN]"
d670b55e-a6e5-11e9-a2fc-000d3a38a36f,52,9,1717.54,5,5,5,555,champions,"[AKTIFCOCUK, KADIN]"
d6879a9e-ac0d-11e9-a2fc-000d3a38a36f,119,5,710.42,3,4,4,344,loyal_customers,"[ERKEK, KADIN, AKTIFSPOR]"
d6964d06-a9c3-11e9-a2fc-000d3a38a36f,134,12,1735.79,3,5,5,355,loyal_customers,"[AKTIFCOCUK, KADIN]"
d696c654-2633-11ea-8e1c-000d3a38a36f,79,70,16918.57,4,5,5,455,loyal_customers,"[AKTIFCOCUK, ERKEK, COCUK, KADIN, AKTIFSPOR]"
d6ae54c4-a27e-11e9-a2fc-000d3a38a36f,74,7,1039.86,4,5,5,455,loyal_customers,"[KADIN, AKTIFSPOR]"
d6c061b8-260a-11ea-8e1c-000d3a38a36f,173,6,967.3,3,4,4,344,loyal_customers,[KADIN]
d6e2bef4-aef8-11e9-a2fc-000d3a38a36f,162,13,1199.68,3,5,5,355,loyal_customers,"[ERKEK, COCUK, KADIN, AKTIFSPOR]"
d6e3cdf4-a38a-11e9-a2fc-000d3a38a36f,174,6,639.97,3,4,3,343,loyal_customers,"[ERKEK, KADIN]"
d6eb07aa-ae79-11e9-a2fc-000d3a38a36f,135,13,1884.44,3,5,5,355,loyal_customers,"[ERKEK, KADIN, AKTIFSPOR]"
d6ed35f0-aa3e-11e9-a2fc-000d3a38a36f,38,19,2416.49,5,5,5,555,champions,"[KADIN, AKTIFSPOR]"
d6ee3b4a-a560-11e9-a2fc-000d3a38a36f,175,5,430.32,3,4,2,342,loyal_customers,"[ERKEK, KADIN]"
d73eb24c-a960-11e9-a2fc-000d3a38a36f,157,11,2095.07,3,5,5,355,loyal_customers,"[AKTIFCOCUK, ERKEK, COCUK, KADIN]"
d7686d98-37b8-11eb-a48e-000d3a38a36f,79,7,812.31,4,5,4,454,loyal_customers,[KADIN]
d79702ba-9d82-11e9-9897-000d3a38a36f,109,6,463.33,4,4,3,443,loyal_customers,"[ERKEK, KADIN, AKTIFSPOR]"
d7a79e4e-1afb-11ea-98d5-000d3a38a36f,57,6,595.23,5,4,3,543,champions,"[AKTIFCOCUK, COCUK, KADIN]"
d7a921e8-ad45-11e9-a2fc-000d3a38a36f,36,14,1492.91,5,5,5,555,champions,"[AKTIFCOCUK, KADIN]"
d7e7c6ca-a55f-11e9-a2fc-000d3a38a36f,92,10,1109.79,4,5,5,455,loyal_customers,"[AKTIFCOCUK, COCUK, KADIN, AKTIFSPOR]"
d81bf2e0-aa84-11e9-a2fc-000d3a38a36f,99,6,650.43,4,4,3,443,loyal_customers,"[AKTIFCOCUK, ERKEK, COCUK, KADIN, AKTIFSPOR]"
d8325f7e-ad0b-11e9-a2fc-000d3a38a36f,44,5,514.63,5,4,3,543,champions,[KADIN]
d85d96ea-5e2a-11eb-8dbd-000d3a38a36f,147,5,529.58,3,4,3,343,loyal_customers,[KADIN]
d87f1ff2-6b57-11ea-9c62-000d3a38a36f,60,7,805.26,5,5,4,554,champions,"[AKTIFCOCUK, COCUK, KADIN]"
d883c93e-a7c7-11e9-a2fc-000d3a38a36f,140,9,1901.24,3,5,5,355,loyal_customers,"[ERKEK, KADIN, AKTIFSPOR]"
d8abe4fe-2991-11ea-b87a-000d3a38a36f,50,8,1225.55,5,5,5,555,champions,"[AKTIFCOCUK, ERKEK, KADIN]"
d8b9923c-495a-11ea-8a4f-000d3a38a36f,96,7,1101.58,4,5,5,455,loyal_customers,"[AKTIFCOCUK, COCUK, KADIN, AKTIFSPOR]"
d8bdbb6c-c4ea-11ea-98f7-000d3a38a36f,134,8,727.4,3,5,4,354,loyal_customers,"[KADIN, AKTIFSPOR]"
d8d41612-fe45-11e9-a5e8-000d3a38a36f,50,6,1091.06,5,4,5,545,champions,"[KADIN, AKTIFSPOR]"
d8dd465a-a54a-11e9-a2fc-000d3a38a36f,165,5,590.42,3,4,3,343,loyal_customers,"[COCUK, KADIN, AKTIFSPOR]"
d8e9d4c6-2f17-11eb-bdd0-000d3a38a36f,76,6,545.88,4,4,3,443,loyal_customers,"[COCUK, KADIN]"
d8fdf776-a822-11e9-a2fc-000d3a38a36f,46,7,533.33,5,5,3,553,champions,"[COCUK, KADIN]"
d90b2df6-118b-11ea-a334-000d3a38a36f,63,5,270.94,5,4,1,541,champions,"[COCUK, KADIN]"
d970786c-affe-11e9-9757-000d3a38a36f,45,16,3211.8,5,5,5,555,champions,"[ERKEK, KADIN, AKTIFSPOR]"
d9751b84-aed6-11e9-a2fc-000d3a38a36f,150,5,399.93,3,4,2,342,loyal_customers,"[AKTIFCOCUK, COCUK, KADIN]"
d9a52af4-ffb2-11e9-a5e8-000d3a38a36f,49,7,1140.08,5,5,5,555,champions,"[AKTIFCOCUK, ERKEK, COCUK, KADIN]"
d9acb9de-23d1-11ea-8523-000d3a38a36f,165,9,1247.76,3,5,5,355,loyal_customers,"[AKTIFCOCUK, ERKEK, KADIN, AKTIFSPOR]"
d9b0aaf8-a4a6-11e9-a2fc-000d3a38a36f,102,9,997.86,4,5,4,454,loyal_customers,[KADIN]
d9bdafb2-b001-11e9-9757-000d3a38a36f,38,5,1287.77,5,4,5,545,champions,"[ERKEK, KADIN, AKTIFSPOR]"
d9cea98c-e375-11e9-ad00-000d3a38a36f,73,17,2239.24,4,5,5,455,loyal_customers,"[ERKEK, KADIN]"
da32b954-e1db-11e9-957d-000d3a38a36f,108,6,516.54,4,4,3,443,loyal_customers,"[AKTIFCOCUK, ERKEK, COCUK, KADIN, AKTIFSPOR]"
da4fd05e-b18c-11e9-89fa-000d3a38a36f,78,6,661.9,4,4,4,444,loyal_customers,"[COCUK, KADIN, AKTIFSPOR]"
da6356c4-ae7b-11e9-a2fc-000d3a38a36f,125,5,544.85,3,4,3,343,loyal_customers,"[AKTIFCOCUK, KADIN]"
da663f30-b149-11e9-9757-000d3a38a36f,95,6,2022.6,4,4,5,445,loyal_customers,"[KADIN, AKTIFSPOR]"
da68b2e8-544f-11ea-b1db-000d3a38a36f,50,9,553.66,5,5,3,553,champions,"[AKTIFCOCUK, COCUK, KADIN, AKTIFSPOR]"
dac2dad2-a5dd-11e9-a2fc-000d3a38a36f,159,5,1060.69,3,4,5,345,loyal_customers,"[COCUK, KADIN, AKTIFSPOR]"
dac960e6-9e99-11e9-9897-000d3a38a36f,156,9,857.52,3,5,4,354,loyal_customers,"[COCUK, KADIN]"
dae959f0-a3de-11ea-9c18-000d3a38a36f,113,5,824.67,4,4,4,444,loyal_customers,"[AKTIFCOCUK, KADIN, AKTIFSPOR]"
daefd87e-9ebd-11e9-9897-000d3a38a36f,81,5,1013.3,4,4,4,444,loyal_customers,"[AKTIFCOCUK, KADIN, AKTIFSPOR]"
daf8f59c-5b0c-11ea-8f65-000d3a38a36f,33,6,845.4,5,4,4,544,champions,[KADIN]
db045d9a-af79-11e9-a2fc-000d3a38a36f,83,5,402.94,4,4,2,442,loyal_customers,"[ERKEK, KADIN]"
db078db2-2bfc-11ea-91ab-000d3a38a36f,137,5,768.67,3,4,4,344,loyal_customers,"[COCUK, KADIN, AKTIFSPOR]"
db1be05e-705e-11ea-8369-000d3a38a36f,73,7,1095.03,4,5,5,455,loyal_customers,"[ERKEK, KADIN, AKTIFSPOR]"
db39ae26-a85a-11e9-a2fc-000d3a38a36f,42,7,1067.44,5,5,5,555,champions,"[AKTIFCOCUK, COCUK, KADIN, AKTIFSPOR]"
db4e60d8-d991-11e9-93bc-000d3a38a36f,35,7,802,5,5,4,554,champions,"[ERKEK, KADIN]"
db8a9b4a-ac99-11e9-a2fc-000d3a38a36f,78,13,1498.56,4,5,5,455,loyal_customers,"[AKTIFCOCUK, ERKEK, COCUK, KADIN]"
db9fc5d0-fa6b-11ea-9564-000d3a38a36f,35,10,1055.38,5,5,5,555,champions,"[COCUK, KADIN, AKTIFSPOR]"
dc438930-6097-11eb-9b71-000d3a38a36f,53,5,813.91,5,4,4,544,champions,"[ERKEK, KADIN]"
dc5fc14e-c55c-11ea-9dde-000d3a38a36f,113,5,955.87,4,4,4,444,loyal_customers,"[KADIN, AKTIFSPOR]"
dc69a27a-aeee-11e9-a2fc-000d3a38a36f,103,18,3601.01,4,5,5,455,loyal_customers,"[AKTIFCOCUK, ERKEK, COCUK, KADIN, AKTIFSPOR]"
dcb8c314-115e-11ea-8872-000d3a38a36f,63,5,902.89,5,4,4,544,champions,"[KADIN, AKTIFSPOR]"
dcd7aeba-5bd6-11ea-8cbe-000d3a38a36f,61,8,1478.23,5,5,5,555,champions,"[ERKEK, COCUK, KADIN]"
dd118e16-a932-11e9-a2fc-000d3a38a36f,57,5,640.96,5,4,3,543,champions,[KADIN]
dd155816-9ce8-11ea-a27a-000d3a38a36f,86,5,1241.93,4,4,5,445,loyal_customers,"[ERKEK, KADIN, AKTIFSPOR]"
dd192c56-9e57-11e9-9897-000d3a38a36f,35,12,1270.95,5,5,5,555,champions,"[ERKEK, KADIN, AKTIFSPOR]"
dd1ee414-212b-11ea-b50a-000d3a38a36f,164,13,1317.95,3,5,5,355,loyal_customers,"[ERKEK, KADIN, AKTIFSPOR]"
dd270486-acf1-11e9-a2fc-000d3a38a36f,56,5,1831.03,5,4,5,545,champions,"[COCUK, KADIN]"
dd3e077e-af0f-11e9-a2fc-000d3a38a36f,120,6,400.34,3,4,2,342,loyal_customers,"[COCUK, KADIN]"
dd4036ee-ab4e-11e9-a2fc-000d3a38a36f,96,13,1158.81,4,5,5,455,loyal_customers,"[ERKEK, KADIN]"
dd8a883a-d7c1-11e9-93bc-000d3a38a36f,136,5,637.93,3,4,3,343,loyal_customers,"[AKTIFCOCUK, ERKEK, COCUK, KADIN]"
dd8f7930-615f-11ea-8dd8-000d3a38a36f,132,19,1237.77,3,5,5,355,loyal_customers,[KADIN]
dd9f7d72-a246-11e9-a2fc-000d3a38a36f,157,5,463.93,3,4,3,343,loyal_customers,"[AKTIFCOCUK, KADIN]"
dda56166-2161-11ea-9618-000d3a38a36f,41,7,1373.63,5,5,5,555,champions,"[KADIN, AKTIFSPOR]"
de04ce62-d6b6-11e9-93bc-000d3a38a36f,101,9,1344.2,4,5,5,455,loyal_customers,"[KADIN, AKTIFSPOR]"
de090c14-ae81-11e9-a2fc-000d3a38a36f,38,11,1870.26,5,5,5,555,champions,"[ERKEK, KADIN, AKTIFSPOR]"
de117952-9d0c-11e9-9897-000d3a38a36f,36,10,1460.14,5,5,5,555,champions,"[KADIN, AKTIFSPOR]"
de1ad812-a3fb-11e9-a2fc-000d3a38a36f,130,5,838.68,3,4,4,344,loyal_customers,"[ERKEK, KADIN, AKTIFSPOR]"
de1f9850-aa47-11e9-a2fc-000d3a38a36f,83,5,1085.6,4,4,5,445,loyal_customers,"[AKTIFCOCUK, COCUK, KADIN, AKTIFSPOR]"
de361ef4-cff3-11ea-a8f0-000d3a38a36f,42,11,725.19,5,5,4,554,champions,"[AKTIFCOCUK, ERKEK, COCUK, KADIN, AKTIFSPOR]"
de3c26f4-1145-11ea-8872-000d3a38a36f,120,15,3163.5,3,5,5,355,loyal_customers,"[ERKEK, COCUK, KADIN, AKTIFSPOR]"
de6b47a4-a065-11ea-9d0a-000d3a38a36f,40,8,1302.9,5,5,5,555,champions,"[AKTIFCOCUK, ERKEK, KADIN, AKTIFSPOR]"
de6f78f0-5bec-11ea-9cd0-000d3a38a36f,43,14,1142.42,5,5,5,555,champions,"[AKTIFCOCUK, KADIN, AKTIFSPOR]"
de77fd6a-211b-11ea-b50a-000d3a38a36f,63,12,1980.66,5,5,5,555,champions,"[AKTIFCOCUK, COCUK, KADIN, AKTIFSPOR]"
de9b1afc-a853-11e9-a2fc-000d3a38a36f,35,13,1518.8,5,5,5,555,champions,"[COCUK, KADIN]"
dec632a0-a7e0-11e9-a2fc-000d3a38a36f,96,14,1117.55,4,5,5,455,loyal_customers,"[ERKEK, COCUK, KADIN, AKTIFSPOR]"
df1195e6-b006-11e9-9757-000d3a38a36f,148,11,1380.45,3,5,5,355,loyal_customers,"[ERKEK, KADIN, AKTIFSPOR]"
df3c440e-a54c-11e9-a2fc-000d3a38a36f,45,12,2033.66,5,5,5,555,champions,"[ERKEK, KADIN, AKTIFSPOR]"
df531e3a-b0f1-11e9-9757-000d3a38a36f,135,5,1028.14,3,4,5,345,loyal_customers,"[KADIN, AKTIFSPOR]"
df760a84-ab25-11e9-a2fc-000d3a38a36f,45,13,3770.58,5,5,5,555,champions,"[ERKEK, KADIN]"
df8ca6fc-a523-11e9-a2fc-000d3a38a36f,144,6,837.4,3,4,4,344,loyal_customers,"[ERKEK, KADIN, AKTIFSPOR]"
df94fb72-633c-11ea-a6dc-000d3a38a36f,38,8,919.51,5,5,4,554,champions,"[COCUK, KADIN]"
dfa16826-b031-11e9-9757-000d3a38a36f,109,9,1879.65,4,5,5,455,loyal_customers,"[AKTIFCOCUK, ERKEK, KADIN, AKTIFSPOR]"
dfd02fb4-b0de-11e9-9757-000d3a38a36f,106,10,1726.17,4,5,5,455,loyal_customers,"[AKTIFCOCUK, COCUK, KADIN, AKTIFSPOR]"
dfd43994-b1b3-11e9-89fa-000d3a38a36f,135,6,601.44,3,4,3,343,loyal_customers,[KADIN]
dff1e0e2-2207-11ea-ba6f-000d3a38a36f,167,5,735.92,3,4,4,344,loyal_customers,[KADIN]
e00d5a5a-23ee-11ea-8523-000d3a38a36f,123,5,605.41,3,4,3,343,loyal_customers,"[AKTIFCOCUK, KADIN]"
e014ec36-b128-11e9-9757-000d3a38a36f,74,23,2337.23,4,5,5,455,loyal_customers,"[AKTIFCOCUK, COCUK, KADIN, AKTIFSPOR]"
e02051f4-ab5e-11e9-a2fc-000d3a38a36f,44,7,762.59,5,5,4,554,champions,"[ERKEK, KADIN, AKTIFSPOR]"
e0307b9e-94b8-11ea-85df-000d3a38a36f,55,7,1101.9,5,5,5,555,champions,"[KADIN, AKTIFSPOR]"
e0369874-1f8a-11ea-87bf-000d3a38a36f,105,8,395.1,4,5,2,452,loyal_customers,[KADIN]
e04b7526-b0ce-11e9-9757-000d3a38a36f,91,10,1285.59,4,5,5,455,loyal_customers,[KADIN]
e05f38d6-d694-11e9-93bc-000d3a38a36f,43,9,651.82,5,5,3,553,champions,[KADIN]
e06651f8-f349-11e9-9346-000d3a38a36f,53,5,998.78,5,4,4,544,champions,[KADIN]
e07917fa-ac33-11e9-a2fc-000d3a38a36f,46,16,2297,5,5,5,555,champions,"[AKTIFCOCUK, ERKEK, KADIN, AKTIFSPOR]"
e09980d2-a3a8-11e9-a2fc-000d3a38a36f,58,10,1374.97,5,5,5,555,champions,"[AKTIFCOCUK, COCUK, KADIN, AKTIFSPOR]"
e0a1bc00-ef8a-11ea-bde9-000d3a38a36f,34,7,849.58,5,5,4,554,champions,"[KADIN, AKTIFSPOR]"
e0bbbc42-a899-11e9-a2fc-000d3a38a36f,107,6,423.8,4,4,2,442,loyal_customers,"[COCUK, KADIN]"
e0d5fc16-d69c-11e9-93bc-000d3a38a36f,64,8,1009.13,4,5,4,454,loyal_customers,[KADIN]
e0eec768-9e9e-11e9-9897-000d3a38a36f,103,6,410.37,4,4,2,442,loyal_customers,"[COCUK, KADIN, AKTIFSPOR]"
e0fc9fce-f118-11e9-9346-000d3a38a36f,131,12,1727.38,3,5,5,355,loyal_customers,"[KADIN, AKTIFSPOR]"
e101681a-6648-11ea-82da-000d3a38a36f,57,5,1740.04,5,4,5,545,champions,"[KADIN, AKTIFSPOR]"
e12ffb50-b0a2-11e9-9757-000d3a38a36f,133,10,1188.35,3,5,5,355,loyal_customers,"[ERKEK, KADIN, AKTIFSPOR]"
e143b6fa-d6f8-11e9-93bc-000d3a38a36f,92,40,7048,4,5,5,455,loyal_customers,"[AKTIFCOCUK, ERKEK, COCUK, KADIN, AKTIFSPOR]"
e15713a0-a2ad-11e9-a2fc-000d3a38a36f,57,9,1159.38,5,5,5,555,champions,"[ERKEK, KADIN]"
e17ef1f2-2865-11ea-b87a-000d3a38a36f,73,5,523.27,4,4,3,443,loyal_customers,"[AKTIFCOCUK, KADIN]"
e18e8a5c-a1d0-11e9-a2fc-000d3a38a36f,58,10,1334.12,5,5,5,555,champions,"[KADIN, AKTIFSPOR]"
